source,case,hunk_idx,category,n_removed,n_added,rem_chars,add_chars,word_jaccard,whitespace_only,indent_only,hunk_header
gitanim_history,4625efa4/ad_snapshot.sh,1,block_modify,3,3,150,140,0.636,0,0,"@@ -82,12 +82,12 @@ EXAMPLES"
gitanim_history,4625efa4/ad_snapshot.sh,2,block_modify,2,2,163,153,0.75,0,0,"@@ -138,8 +138,8 @@ while [[ $# -gt 0 ]]; do"
gitanim_history,4625efa4/ad_snapshot.sh,3,word_replace,1,1,24,24,0.5,0,0,"@@ -221,7 +221,7 @@ if [[ ! -f ""$NEW"" ]]; then"
gitanim_history,4625efa4/ad_snapshot.sh,4,word_replace,1,1,123,106,0.733,0,0,"@@ -230,7 +230,7 @@ RAW=""$OUTDIR/raw.txt""; POST=""$OUTDIR/post.txt""; DECORATED=""$OUTDIR/decorated.txt"
gitanim_history,4625efa4/ad_snapshot.sh,5,word_replace,1,1,130,116,0.714,0,0,"@@ -239,7 +239,7 @@ raw_ops=$(grep -cv ""^#\|^$"" ""$RAW"" 2>/dev/null || echo 0)"
gitanim_history,4625efa4/ad_snapshot.sh,6,word_replace,1,1,106,103,0.769,0,0,"@@ -248,7 +248,7 @@ post_ops=$(grep -cv ""^#\|^$"" ""$POST"" 2>/dev/null || echo 0)"
gitanim_history,4625efa4/ad_snapshot.sh,7,block_modify,2,2,180,174,0.786,0,0,"@@ -257,8 +257,8 @@ timed_ops=$(grep -cv ""^#\|^$"" ""$TIMED"" 2>/dev/null || echo 0)"
gitanim_history,4625efa4/ad_snapshot.sh,8,word_replace,1,1,89,64,0.6,0,0,"@@ -291,7 +291,7 @@ echo """" >&2"
gitanim_history,4625efa4/ad_suggest.sh,0,word_replace,1,1,72,67,0.778,0,0,"@@ -1,6 +1,6 @@"
gitanim_history,4625efa4/ad_tune.sh,0,word_replace,1,1,57,41,0.5,0,0,"@@ -14,7 +14,7 @@"
gitanim_history,4625efa4/ad_tune.sh,1,word_replace,1,1,47,42,0.6,0,0,"@@ -22,7 +22,7 @@"
gitanim_history,4625efa4/ad_tune.sh,2,block_modify,3,3,285,246,0.577,0,0,"@@ -138,21 +138,21 @@ run_pipeline() {"
gitanim_history,4625efa4/ad_tune.sh,3,word_replace,1,1,81,78,0.7,0,0,"@@ -161,7 +161,7 @@ run_pipeline() {"
gitanim_history,4625efa4/ad_tune.sh,4,block_modify,2,2,193,143,0.733,0,0,"@@ -182,11 +182,11 @@ run_animate() {"
gitanim_history,4625efa4/ad_tune.sh,5,word_replace,1,1,69,69,0.75,0,0,"@@ -251,7 +251,7 @@ while true; do"
gitanim_history,fb14b645/ad.c,0,block_insert,0,945,0,38407,0.0,0,0,"@@ -0,0 +1,945 @@"
gitanim_history,fb14b645/ad.pl,0,block_insert,0,275,0,8539,0.0,0,0,"@@ -0,0 +1,275 @@"
gitanim_history,fb14b645/AUTOLOAD_README.md,0,block_insert,0,18,0,646,0.0,0,0,"@@ -0,0 +1,18 @@"
gitanim_history,fb14b645/PLUGIN_README.md,0,block_insert,0,97,0,2152,0.0,0,0,"@@ -0,0 +1,97 @@"
gitanim_history,fb14b645/ad_vim.pl,0,block_insert,0,1964,0,66059,0.0,0,0,"@@ -0,0 +1,1964 @@"
gitanim_history,fb14b645/engine.vim,0,block_insert,0,3064,0,123864,0.0,0,0,"@@ -0,0 +1,3064 @@"
gitanim_history,fb14b645/plugin.vim,0,block_insert,0,114,0,3450,0.0,0,0,"@@ -0,0 +1,114 @@"
gitanim_history,fb14b645/PARALLELISM.md,0,block_insert,0,166,0,5136,0.0,0,0,"@@ -0,0 +1,166 @@"
gitanim_history,fb14b645/README.md,0,block_insert,0,61,0,1580,0.0,0,0,"@@ -0,0 +1,61 @@"
gitanim_history,fb14b645/compute.cpp,0,block_insert,0,936,0,36365,0.0,0,0,"@@ -0,0 +1,936 @@"
gitanim_history,fb14b645/test_hirschberg.cpp,0,block_insert,0,246,0,8287,0.0,0,0,"@@ -0,0 +1,246 @@"
gitanim_history,fb14b645/compute.pl,0,block_insert,0,173,0,5850,0.0,0,0,"@@ -0,0 +1,173 @@"
gitanim_history,fb14b645/l2r_tool.c,0,block_insert,0,237,0,7364,0.0,0,0,"@@ -0,0 +1,237 @@"
gitanim_history,fb14b645/l2r_tool.sh,0,block_insert,0,82,0,1724,0.0,0,0,"@@ -0,0 +1,82 @@"
gitanim_history,fb14b645/test_l2r.sh,0,block_insert,0,473,0,10938,0.0,0,0,"@@ -0,0 +1,473 @@"
gitanim_history,fb14b645/plugin-layers.md,0,block_insert,0,307,0,13358,0.0,0,0,"@@ -0,0 +1,307 @@"
gitanim_history,fb14b645/ad_layer_common.h,0,block_insert,0,494,0,17887,0.0,0,0,"@@ -0,0 +1,494 @@"
gitanim_history,fb14b645/ad_layer_highlight.c,0,block_insert,0,410,0,14168,0.0,0,0,"@@ -0,0 +1,410 @@"
gitanim_history,fb14b645/ad_layer_indent_last.c,0,block_insert,0,88,0,5791,0.0,0,0,"@@ -0,0 +1,88 @@"
gitanim_history,fb14b645/ad_layer_line_delete_in_place.c,0,block_insert,0,97,0,4772,0.0,0,0,"@@ -0,0 +1,97 @@"
gitanim_history,fb14b645/ad_layer_overwrite.c,0,block_insert,0,47,0,4799,0.0,0,0,"@@ -0,0 +1,47 @@"
gitanim_history,fb14b645/ad_layer_pace.c,0,block_insert,0,789,0,36204,0.0,0,0,"@@ -0,0 +1,789 @@"
gitanim_history,fb14b645/ad_layer_reorder.c,0,block_insert,0,134,0,7871,0.0,0,0,"@@ -0,0 +1,134 @@"
gitanim_history,fb14b645/ad_layer_highlight.pl,0,block_insert,0,220,0,7539,0.0,0,0,"@@ -0,0 +1,220 @@"
gitanim_history,fb14b645/ad_layer_indent_last.pl,0,block_insert,0,273,0,8648,0.0,0,0,"@@ -0,0 +1,273 @@"
gitanim_history,fb14b645/ad_layer_noop.pl,0,block_insert,0,212,0,6211,0.0,0,0,"@@ -0,0 +1,212 @@"
gitanim_history,fb14b645/ad_layer_pace.pl,0,block_insert,0,421,0,15113,0.0,0,0,"@@ -0,0 +1,421 @@"
gitanim_history,fb14b645/postprocess.pl,0,block_insert,0,551,0,18959,0.0,0,0,"@@ -0,0 +1,551 @@"
gitanim_history,fb14b645/ANIMATOR_TESTS_README.md,0,block_insert,0,50,0,1776,0.0,0,0,"@@ -0,0 +1,50 @@"
gitanim_history,fb14b645/old.py,0,block_insert,0,3,0,60,0.0,0,0,"@@ -0,0 +1,3 @@"
gitanim_history,fb14b645/new.py,0,block_insert,0,123,0,3886,0.0,0,0,"@@ -0,0 +1,123 @@"
gitanim_history,fb14b645/old.py,0,block_insert,0,76,0,2393,0.0,0,0,"@@ -0,0 +1,76 @@"
gitanim_history,fb14b645/new.sh,0,block_insert,0,54,0,1318,0.0,0,0,"@@ -0,0 +1,54 @@"
gitanim_history,fb14b645/old.sh,0,block_insert,0,26,0,486,0.0,0,0,"@@ -0,0 +1,26 @@"
gitanim_history,fb14b645/new.c,0,block_insert,0,18,0,352,0.0,0,0,"@@ -0,0 +1,18 @@"
gitanim_history,fb14b645/old.c,0,block_insert,0,11,0,193,0.0,0,0,"@@ -0,0 +1,11 @@"
gitanim_history,fb14b645/new.pl,0,block_insert,0,20,0,316,0.0,0,0,"@@ -0,0 +1,20 @@"
gitanim_history,fb14b645/old.pl,0,block_insert,0,9,0,108,0.0,0,0,"@@ -0,0 +1,9 @@"
gitanim_history,fb14b645/new.md,0,block_insert,0,44,0,667,0.0,0,0,"@@ -0,0 +1,44 @@"
gitanim_history,fb14b645/old.md,0,block_insert,0,11,0,161,0.0,0,0,"@@ -0,0 +1,11 @@"
gitanim_history,fb14b645/new.py,0,block_insert,0,38,0,902,0.0,0,0,"@@ -0,0 +1,38 @@"
gitanim_history,fb14b645/old.py,0,block_insert,0,14,0,267,0.0,0,0,"@@ -0,0 +1,14 @@"
gitanim_history,fb14b645/new.py,0,block_insert,0,393,0,12721,0.0,0,0,"@@ -0,0 +1,393 @@"
gitanim_history,fb14b645/old.py,0,block_insert,0,208,0,5755,0.0,0,0,"@@ -0,0 +1,208 @@"
gitanim_history,fb14b645/new.pl,0,block_insert,0,491,0,14855,0.0,0,0,"@@ -0,0 +1,491 @@"
gitanim_history,fb14b645/old.pl,0,block_insert,0,374,0,9704,0.0,0,0,"@@ -0,0 +1,374 @@"
gitanim_history,fb14b645/new.py,0,block_insert,0,1221,0,47879,0.0,0,0,"@@ -0,0 +1,1221 @@"
gitanim_history,fb14b645/old.py,0,block_insert,0,1016,0,36608,0.0,0,0,"@@ -0,0 +1,1016 @@"
gitanim_history,fb14b645/README.md,0,block_insert,0,59,0,1635,0.0,0,0,"@@ -0,0 +1,59 @@"
gitanim_history,fb14b645/test_all_animators.pl,0,block_insert,0,78,0,3529,0.0,0,0,"@@ -0,0 +1,78 @@"
gitanim_history,fb14b645/test_colormap.pl,0,block_insert,0,51,0,2596,0.0,0,0,"@@ -0,0 +1,51 @@"
gitanim_history,fb14b645/test_cross_language.pl,0,block_insert,0,95,0,3533,0.0,0,0,"@@ -0,0 +1,95 @@"
gitanim_history,fb14b645/test_delete_line_first.pl,0,block_insert,0,143,0,4420,0.0,0,0,"@@ -0,0 +1,143 @@"
gitanim_history,fb14b645/test_delete_pacing_modes.pl,0,block_insert,0,36,0,1249,0.0,0,0,"@@ -0,0 +1,36 @@"
gitanim_history,fb14b645/test_newline_fix.pl,0,block_insert,0,150,0,6117,0.0,0,0,"@@ -0,0 +1,150 @@"
gitanim_history,fb14b645/test_perf.pl,0,block_insert,0,43,0,1210,0.0,0,0,"@@ -0,0 +1,43 @@"
gitanim_history,fb14b645/test_perl_animator.pl,0,block_insert,0,43,0,1380,0.0,0,0,"@@ -0,0 +1,43 @@"
gitanim_history,fb14b645/test_property.pl,0,block_insert,0,92,0,2645,0.0,0,0,"@@ -0,0 +1,92 @@"
gitanim_history,fb14b645/test_roundtrip.pl,0,block_insert,0,98,0,3452,0.0,0,0,"@@ -0,0 +1,98 @@"
gitanim_history,fb14b645/test_roundtrip_verify.pl,0,block_insert,0,137,0,4422,0.0,0,0,"@@ -0,0 +1,137 @@"
gitanim_history,fb14b645/test_snapshot_each_op.pl,0,block_insert,0,229,0,8849,0.0,0,0,"@@ -0,0 +1,229 @@"
gitanim_history,fb14b645/test_streaming.pl,0,block_insert,0,35,0,1117,0.0,0,0,"@@ -0,0 +1,35 @@"
gitanim_history,fb14b645/README.md,0,block_insert,0,76,0,2356,0.0,0,0,"@@ -0,0 +1,76 @@"
gitanim_history,fb14b645/ad_debug.sh,0,block_insert,0,176,0,6002,0.0,0,0,"@@ -0,0 +1,176 @@"
gitanim_history,fb14b645/ad_debug_bundle.sh,0,block_insert,0,227,0,9025,0.0,0,0,"@@ -0,0 +1,227 @@"
gitanim_history,fb14b645/ad_demo.sh,0,block_insert,0,59,0,1806,0.0,0,0,"@@ -0,0 +1,59 @@"
gitanim_history,fb14b645/ad_package.sh,0,block_insert,0,74,0,2086,0.0,0,0,"@@ -0,0 +1,74 @@"
gitanim_history,fb14b645/ad_record.sh,0,block_insert,0,57,0,2070,0.0,0,0,"@@ -0,0 +1,57 @@"
gitanim_history,fb14b645/ad_replay.sh,0,block_insert,0,50,0,1663,0.0,0,0,"@@ -0,0 +1,50 @@"
gitanim_history,fb14b645/ad_snapshot.sh,0,block_insert,0,610,0,31451,0.0,0,0,"@@ -0,0 +1,610 @@"
gitanim_history,fb14b645/ad_suggest.sh,0,block_insert,0,62,0,2444,0.0,0,0,"@@ -0,0 +1,62 @@"
gitanim_history,fb14b645/ad_tune.sh,0,block_insert,0,366,0,12092,0.0,0,0,"@@ -0,0 +1,366 @@"
gitanim_history,badba1f5/README.md,0,block_delete,30,0,889,0,0.0,0,0,"@@ -1,30 +0,0 @@"
gitanim_history,badba1f5/IMPROVEMENTS.md,0,block_delete,243,0,15681,0,0.0,0,0,"@@ -1,243 +0,0 @@"
gitanim_history,badba1f5/first_improvements.md,0,block_delete,24,0,1834,0,0.0,0,0,"@@ -1,24 +0,0 @@"
gitanim_history,15e55fea/RESTRUCTURE_ANALYSIS.md,0,block_move,68,44,3643,3191,0.481,0,0,"@@ -1,102 +1,78 @@"
gitanim_history,15e55fea/RESTRUCTURE_ANALYSIS.md,1,block_move,287,204,13343,15471,0.786,0,0,"@@ -113,346 +89,263 @@ ad/                           # project root (rename from gitanim if desired)"
gitanim_history,010cbdcf/RESTRUCTURE_ANALYSIS.md,0,block_insert,0,458,0,18718,0.0,0,0,"@@ -0,0 +1,458 @@"
gitanim_history,b97649e4/FLEXIBILITY.md,0,block_insert,0,307,0,13358,0.0,0,0,"@@ -0,0 +1,307 @@"
gitanim_history,b97649e4/pp_indent_last.pl,0,block_insert,0,273,0,8648,0.0,0,0,"@@ -0,0 +1,273 @@"
gitanim_history,b97649e4/test_indent_last.pl,0,block_modify,2,2,211,201,0.786,0,0,"@@ -92,8 +92,8 @@ if ($found_space_after_content) {"
gitanim_history,b97649e4/test_indent_last.pl,1,block_insert,0,46,0,2235,0.0,0,0,"@@ -113,5 +113,51 @@ if (system(""diff -q '$new' /tmp/il_test_out_il.txt >/dev/null 2>&1"") == 0) {"
gitanim_history,b97649e4/test_layers_discovery.pl,0,block_insert,0,212,0,9001,0.0,0,0,"@@ -0,0 +1,212 @@"
gitanim_history,c3aba555/pp_line_delete_in_place.c,0,block_insert,0,97,0,4772,0.0,0,0,"@@ -0,0 +1,97 @@"
gitanim_history,f6f380e5/test_overwrite_layer.sh,0,block_modify,2,2,137,127,0.75,0,0,"@@ -49,14 +49,14 @@ echo ""Test 3: Animation WITH overwrite produces correct output"""
gitanim_history,f6f380e5/test_overwrite_layer.sh,1,word_replace,1,1,66,61,0.727,0,0,"@@ -117,7 +117,7 @@ echo ""Test 10: Multiple pairs animation correct"""
gitanim_history,f6f380e5/test_postprocess_layers.sh,0,word_replace,1,1,85,80,0.75,0,0,"@@ -91,7 +91,7 @@ fi"
gitanim_history,f6f380e5/test_postprocess_layers.sh,1,word_replace,1,1,91,86,0.75,0,0,"@@ -103,7 +103,7 @@ DIFFVIM_LEFT_TO_RIGHT=1 ""$ROOT/compute/bin/diffvim-compute-cpp"" \"
gitanim_history,9e74f628/README.md,0,literal_replace,1,1,146,149,0.818,0,0,"@@ -18,7 +18,7 @@ the op."
gitanim_history,9e74f628/README.md,1,literal_replace,1,1,68,71,0.818,0,0,"@@ -44,7 +44,7 @@ the op."
gitanim_history,9e74f628/README.md,2,word_replace,1,1,35,33,0.625,0,0,"@@ -54,7 +54,7 @@ cc -O2 -Wall -Wextra -Wunused -Werror -I c \"
gitanim_history,9e74f628/README.md,0,literal_replace,1,1,68,71,0.818,0,0,"@@ -26,7 +26,7 @@ animator)."
gitanim_history,9e74f628/README.md,1,word_replace,1,1,53,51,0.667,0,0,"@@ -46,7 +46,7 @@ cc -O2 -Wall -Wextra -Wunused -Werror -I animator/c \"
gitanim_history,9e74f628/README.md,2,word_replace,1,1,53,51,0.667,0,0,"@@ -58,7 +58,7 @@ cc -O2 -Wall -Wextra -Wunused -Werror -I animator/c \"
gitanim_history,9e74f628/pp_highlight.c,0,block_insert,0,410,0,14168,0.0,0,0,"@@ -0,0 +1,410 @@"
gitanim_history,9e74f628/pp_pace.c,0,block_insert,0,789,0,36204,0.0,0,0,"@@ -0,0 +1,789 @@"
gitanim_history,9e74f628/COMPARISON.md,0,word_replace,1,1,52,47,0.625,0,0,"@@ -43,7 +43,7 @@ User runs:  diffvim old.py new.py  (or the pipeline directly)"
gitanim_history,9e74f628/COMPARISON.md,1,word_replace,1,1,37,32,0.5,0,0,"@@ -258,7 +258,7 @@ diffvim old.py new.py"
gitanim_history,9e74f628/README.md,0,word_replace,1,1,53,51,0.667,0,0,"@@ -67,7 +67,7 @@ This separation means:"
gitanim_history,9e74f628/README.md,1,line_replace,1,1,16,11,0.0,0,0,"@@ -190,7 +190,7 @@ and emits a `(line, col)` for every op so the animator is scroll-safe."
gitanim_history,9e74f628/README.md,2,word_replace,1,1,67,62,0.667,0,0,"@@ -254,7 +254,7 @@ introduced in the Phase C refactor):"
gitanim_history,9e74f628/decorate.pl,0,word_replace,1,1,68,64,0.727,0,0,"@@ -1,5 +1,5 @@"
gitanim_history,9e74f628/decorate.pl,1,word_replace,1,1,35,31,0.4,0,0,"@@ -8,7 +8,7 @@"
gitanim_history,9e74f628/decorate.pl,2,word_replace,1,1,55,51,0.625,0,0,"@@ -51,7 +51,7 @@ GetOptions("
gitanim_history,9e74f628/pace.pl,0,word_replace,1,1,43,38,0.571,0,0,"@@ -1,5 +1,5 @@"
gitanim_history,9e74f628/pace.pl,1,word_replace,1,1,63,58,0.571,0,0,"@@ -9,7 +9,7 @@"
gitanim_history,9e74f628/pace.pl,2,word_replace,1,1,51,46,0.625,0,0,"@@ -62,7 +62,7 @@ GetOptions("
gitanim_history,9e74f628/test_colormap.pl,0,word_replace,1,1,87,82,0.769,0,0,"@@ -11,7 +11,7 @@ my $old = ""$root/examples/01_small_python/old.py"";"
gitanim_history,9e74f628/test_colormap.pl,1,word_replace,1,1,87,82,0.769,0,0,"@@ -37,7 +37,7 @@ $old = ""$root/examples/32_python_classes/old.py"";"
gitanim_history,9e74f628/test_cross_language.pl,0,word_replace,1,1,46,41,0.571,0,0,"@@ -19,7 +19,7 @@ my %postprocess = ("
gitanim_history,9e74f628/test_delete_line_first.pl,0,word_replace,1,1,74,69,0.727,0,0,"@@ -34,7 +34,7 @@ sub run_test {"
gitanim_history,9e74f628/test_delete_pacing_modes.pl,0,literal_replace,1,1,113,108,0.812,0,0,"@@ -15,7 +15,7 @@ for my $mode (@modes) {"
gitanim_history,9e74f628/test_snapshot_each_op.pl,0,word_replace,1,1,109,104,0.786,0,0,"@@ -137,7 +137,7 @@ for my $case (@cases) {"
gitanim_history,9e74f628/test_l2r.sh,0,block_modify,2,2,193,183,0.786,0,0,"@@ -63,13 +63,13 @@ _run_pipeline() {"
gitanim_history,9e74f628/dv_debug.sh,0,word_replace,1,1,62,57,0.667,0,0,"@@ -36,7 +36,7 @@ DESCRIPTION"
gitanim_history,9e74f628/dv_debug.sh,1,word_replace,1,1,67,62,0.667,0,0,"@@ -137,7 +137,7 @@ head -30 ""$POST"" | cat -n"
gitanim_history,9e74f628/dv_debug_bundle.sh,0,block_modify,3,3,364,351,0.783,0,0,"@@ -137,11 +137,11 @@ cp ""$NEW"" ""$BUNDLE_DIR/new.txt"""
gitanim_history,9e74f628/dv_debug_bundle.sh,1,block_modify,2,2,167,158,0.75,0,0,"@@ -152,9 +152,9 @@ fi"
gitanim_history,9e74f628/dv_package.sh,0,word_replace,1,1,36,34,0.625,0,0,"@@ -53,7 +53,7 @@ make -C ""$ROOT/compute"" clean all"
gitanim_history,9e74f628/dv_package.sh,1,word_replace,1,1,31,26,0.4,0,0,"@@ -61,7 +61,7 @@ tar czf ""$TARBALL"" \"
gitanim_history,9e74f628/dv_record.sh,0,word_replace,1,1,67,62,0.7,0,0,"@@ -52,6 +52,6 @@ OLD=""$1""; NEW=""$2""; RECORDING=""$3"""
gitanim_history,9e74f628/dv_snapshot.sh,0,word_replace,1,1,111,106,0.786,0,0,"@@ -248,7 +248,7 @@ post_ops=$(grep -cv ""^#\|^$"" ""$POST"" 2>/dev/null || echo 0)"
gitanim_history,9e74f628/dv_snapshot.sh,1,block_modify,2,2,188,180,0.8,0,0,"@@ -257,8 +257,8 @@ timed_ops=$(grep -cv ""^#\|^$"" ""$TIMED"" 2>/dev/null || echo 0)"
gitanim_history,9e74f628/dv_tune.sh,0,literal_replace,1,1,130,125,0.812,0,0,"@@ -152,7 +152,7 @@ run_pipeline() {"
gitanim_history,9e74f628/dv_tune.sh,1,word_replace,1,1,85,81,0.727,0,0,"@@ -161,7 +161,7 @@ run_pipeline() {"
gitanim_history,66852af6/pp_indent_last.c,0,line_expand,1,8,74,336,0.175,0,0,"@@ -1,4 +1,11 @@"
gitanim_history,66852af6/pp_indent_last.c,1,line_delete,1,0,41,0,0.0,0,0,"@@ -10,7 +17,6 @@ int main(void) {"
gitanim_history,66852af6/pp_indent_last.c,2,block_modify,7,27,1029,1484,0.638,0,0,"@@ -20,18 +26,38 @@ int main(void) {"
gitanim_history,66852af6/pp_indent_last.c,3,block_modify,3,5,1021,788,0.829,0,0,"@@ -39,10 +65,12 @@ int main(void) {"
gitanim_history,66852af6/pp_indent_last.c,4,block_modify,3,5,1213,964,0.861,0,0,"@@ -50,9 +78,11 @@ int main(void) {"
gitanim_history,cfab777b/pp_adjust.c,0,block_delete,177,0,6283,0,0.0,0,0,"@@ -1,177 +0,0 @@"
gitanim_history,cfab777b/pp_indent_last.c,0,block_replace,83,49,2807,5483,0.223,0,0,"@@ -1,92 +1,58 @@"
gitanim_history,cfab777b/pp_line_delete_in_place.c,0,block_delete,176,0,5695,0,0.0,0,0,"@@ -1,176 +0,0 @@"
gitanim_history,cfab777b/pp_overwrite.c,0,block_replace,54,41,1780,4730,0.25,0,0,"@@ -1,60 +1,47 @@"
gitanim_history,cfab777b/pp_reorder.c,0,block_replace,62,126,2465,7817,0.228,0,0,"@@ -1,70 +1,134 @@"
gitanim_history,b2093399/pp_indent_last.c,0,block_replace,19,4,836,259,0.272,0,0,"@@ -1,27 +1,12 @@"
gitanim_history,b2093399/pp_indent_last.c,1,line_delete,1,0,0,0,1.0,0,0,"@@ -29,7 +14,6 @@"
gitanim_history,b2093399/pp_indent_last.c,2,block_delete,2,0,132,0,0.0,0,0,"@@ -53,8 +37,6 @@ int layer_indent_last(Op *in, int in_count, Op *out, int out_cap,"
gitanim_history,b2093399/pp_indent_last.c,3,block_delete,2,0,131,0,0.0,0,0,"@@ -69,12 +51,10 @@ int layer_indent_last(Op *in, int in_count, Op *out, int out_cap,"
gitanim_history,b2093399/pp_indent_last.c,4,block_replace,17,2,1006,91,0.087,0,0,"@@ -83,27 +63,12 @@ int layer_indent_last(Op *in, int in_count, Op *out, int out_cap,"
gitanim_history,b2093399/pp_indent_last.c,5,word_replace,1,1,57,55,0.667,0,0,"@@ -121,7 +86,7 @@ int layer_indent_last(Op *in, int in_count, Op *out, int out_cap,"
gitanim_history,b2093399/pp_overwrite.c,0,block_replace,82,4,3328,236,0.096,0,0,"@@ -1,100 +1,22 @@"
gitanim_history,b2093399/pp_overwrite.c,1,block_replace,19,2,904,67,0.125,0,0,"@@ -108,33 +30,16 @@ int layer_overwrite(Op *in, int in_count, Op *out, int out_cap,"
gitanim_history,b2093399/pp_overwrite.c,2,block_modify,4,2,139,125,0.8,0,0,"@@ -143,15 +48,13 @@ int layer_overwrite(Op *in, int in_count, Op *out, int out_cap,"
gitanim_history,b2093399/pp_reorder.c,0,block_replace,18,9,943,479,0.303,0,0,"@@ -1,31 +1,22 @@"
gitanim_history,b2093399/pp_reorder.c,1,line_delete,1,0,33,0,0.0,0,0,"@@ -42,7 +33,6 @@ int layer_reorder(Op *in, int in_count, Op *out, int out_cap,"
gitanim_history,b2093399/pp_reorder.c,2,line_collapse,8,1,440,57,0.122,0,0,"@@ -68,14 +58,7 @@ int layer_reorder(Op *in, int in_count, Op *out, int out_cap,"
gitanim_history,99b34311/pp_adjust.c,0,literal_replace,1,1,46,70,0.833,0,0,"@@ -108,7 +108,7 @@ void adjust_positions(Op *ops, int n_ops, int current_characters_in,"
gitanim_history,99b34311/pp_indent_last.c,0,block_insert,0,127,0,4682,0.0,0,0,"@@ -0,0 +1,127 @@"
gitanim_history,99b34311/pp_layer0_v2.c,0,block_delete,188,0,7088,0,0.0,0,0,"@@ -1,188 +0,0 @@"
gitanim_history,99b34311/pp_line_delete_in_place.c,0,block_insert,0,176,0,5695,0.0,0,0,"@@ -0,0 +1,176 @@"
gitanim_history,99b34311/pp_overwrite.c,0,block_insert,0,157,0,5792,0.0,0,0,"@@ -0,0 +1,157 @@"
gitanim_history,99b34311/pp_reorder.c,0,block_insert,0,87,0,3400,0.0,0,0,"@@ -0,0 +1,87 @@"
gitanim_history,67ad3f2d/pp_common.h,0,literal_replace,1,1,2,6,1.0,0,0,"@@ -1,4 +1,4 @@"
gitanim_history,67ad3f2d/pp_common.h,1,literal_replace,1,1,2,6,1.0,0,0,"@@ -59,7 +59,7 @@ typedef struct {"
gitanim_history,67ad3f2d/pp_common.h,2,literal_replace,1,1,2,6,1.0,0,0,"@@ -126,7 +126,7 @@ static void pp_dump_ops(const char *layer_id, const char *suffix,"
gitanim_history,67ad3f2d/pp_common.h,3,literal_replace,1,1,2,6,1.0,0,0,"@@ -189,7 +189,7 @@ static void pp_write_hunk_end(void) {"
gitanim_history,67ad3f2d/pp_common.h,4,block_replace,2,62,76,2523,0.034,0,0,"@@ -208,8 +208,68 @@ __attribute__((unused)) static int pp_is_debug_op(Op *op) {"
gitanim_history,67ad3f2d/pp_common.h,5,block_insert,0,20,0,856,0.0,0,0,"@@ -239,6 +299,26 @@ __attribute__((unused)) static int pp_run_layer(int (*layer_func)(Op *in, int in"
gitanim_history,67ad3f2d/pp_common.h,6,block_insert,0,3,0,272,0.0,0,0,"@@ -279,6 +359,9 @@ __attribute__((unused)) static int pp_run_layer(int (*layer_func)(Op *in, int in"
gitanim_history,67ad3f2d/pp_common.h,7,block_insert,0,3,0,272,0.0,0,0,"@@ -322,6 +405,9 @@ __attribute__((unused)) static int pp_run_layer(int (*layer_func)(Op *in, int in"
gitanim_history,67ad3f2d/pp_common.h,8,block_insert,0,3,0,248,0.0,0,0,"@@ -386,6 +472,9 @@ __attribute__((unused)) static int pp_run_layer(int (*layer_func)(Op *in, int in"
gitanim_history,67ad3f2d/pp_layer1_reorder.c,0,literal_replace,1,1,54,47,0.857,0,0,"@@ -32,7 +32,7 @@ int layer1_reorder(Op *in, int in_count, Op *out, int out_cap,"
gitanim_history,67ad3f2d/pp_layer1_reorder.c,1,line_expand,1,5,66,336,0.22,0,0,"@@ -68,7 +68,11 @@ int layer1_reorder(Op *in, int in_count, Op *out, int out_cap,"
gitanim_history,67ad3f2d/pp_layer_indent_last.c,0,block_replace,3,15,148,864,0.214,0,0,"@@ -85,13 +85,25 @@ int layer_indent_last(Op *in, int in_count, Op *out, int out_cap,"
gitanim_history,e6dd716f/DEBUGGING_LAYERS.md,0,block_insert,0,166,0,4542,0.0,0,0,"@@ -0,0 +1,166 @@"
gitanim_history,06323bdd/postprocess.c,0,block_delete,232,0,9039,0,0.0,0,0,"@@ -1,232 +0,0 @@"
gitanim_history,06323bdd/pp_common.h,0,line_insert,0,1,0,77,0.0,0,0,"@@ -237,6 +237,7 @@ __attribute__((unused)) static int pp_run_layer(int (*layer_func)(Op *in, int in"
gitanim_history,06323bdd/pp_common.h,1,block_insert,0,4,0,164,0.0,0,0,"@@ -266,6 +267,10 @@ __attribute__((unused)) static int pp_run_layer(int (*layer_func)(Op *in, int in"
gitanim_history,06323bdd/pp_common.h,2,block_insert,0,9,0,405,0.0,0,0,"@@ -281,6 +286,15 @@ __attribute__((unused)) static int pp_run_layer(int (*layer_func)(Op *in, int in"
gitanim_history,06323bdd/pp_common.h,3,block_insert,0,4,0,164,0.0,0,0,"@@ -296,6 +310,10 @@ __attribute__((unused)) static int pp_run_layer(int (*layer_func)(Op *in, int in"
gitanim_history,06323bdd/pp_common.h,4,block_insert,0,9,0,405,0.0,0,0,"@@ -311,6 +329,15 @@ __attribute__((unused)) static int pp_run_layer(int (*layer_func)(Op *in, int in"
gitanim_history,06323bdd/pp_common.h,5,block_insert,0,4,0,140,0.0,0,0,"@@ -347,6 +374,10 @@ __attribute__((unused)) static int pp_run_layer(int (*layer_func)(Op *in, int in"
gitanim_history,06323bdd/pp_layer1_reorder.c,0,block_replace,18,23,1012,1116,0.18,0,0,"@@ -1,43 +1,48 @@"
